gene,CGI_chr,CGI_start,CGI_end,mean_recurrence,meth_vs_exp_R_mean,meth_vs_exp_maxPvalue,age_vs_exp_R,age_vs_exp_Pvalue,WGBS_log2FC,WGBS_-log10(Pvalue),UCSC_CpG_Islands_Name,cpgs
RORA,chr15,60591099,60593151,0.10483603842331898,-0.08546845797842186,4.431614207793646e-11,0.14598245289581532,0.3868076737043763,0.6643726280704697,13.192577019632466,chr15:60883298-60885350,"['cg20024192', 'cg18064474']"
CALY,chr10,133334692,133337061,0.20652533951639618,-0.11198656115484976,3.62727097923198e-21,0.05409579669194048,938.2713466125908,0.4637355312418334,15.061096916330584,chr10:135148196-135150565,"['cg05863587', 'cg04246880']"
TEX9,chr15,56365279,56365685,0.12032129844319311,-0.13145726961836543,1.3673748841249808e-27,0.011862734938718799,5081.421429210651,0.8148004485148801,2.3213534759140626,chr15:56657477-56657883,"['cg17356280', 'cg01341976', 'cg12766407', 'cg11854917']"
VWA5B2,chr3,184229252,184231013,0.1331566743954952,0.010407492579391392,74.49021985054813,0.004694152072249123,6123.018411860584,0.9928217164614532,26.80656739339022,chr3:183947040-183948801,"['cg00333034', 'cg18721026', 'cg27270388', 'cg15135638']"
GRPEL1,chr4,7067371,7068675,0.06966986860991498,-0.029249537363125938,6067.651648113649,-0.014911315107318206,4655.955103037002,-0.1687556736015003,0.6577584698681418,chr4:7069098-7070402,"['cg19539972', 'cg03847636', 'cg05101498']"
SRCAP,chr16,30697953,30699043,0.008280887711162636,-0.01596513575993282,3998.7877813433574,-0.12472420915946118,4.045052647269697,-0.3436575652001736,0.0132175641165375,chr16:30709274-30710364,"['cg02635953', 'cg26635366', 'cg01717948', 'cg00005306']"
PLIN5,chr19,4535057,4535327,0.28121894667108316,-0.07342448496455696,2.8912520951746917e-08,-0.20750764283531492,5.908928499346481e-05,1.4085555926032394,20.372773782296797,chr19:4535069-4535339,['cg22828045']
FBXO5,chr6,152982273,152983838,0.0121137557374722,-0.025582287994109842,3550.802128050501,-0.06344944511697215,555.7113720124886,0.4365588893884607,1.0867168983077136,chr6:153303408-153304973,"['cg26425730', 'cg16493566', 'cg20219159', 'cg01547733', 'cg06434997', 'cg17828223', 'cg25401754']"
RANBP10,chr16,67806372,67807203,0.03113613779397151,-0.05208179968758579,12.950630117649332,0.10865772841453157,19.061414911077616,-0.142896860278351,0.3503325094580596,chr16:67840275-67841106,"['cg04676715', 'cg05192440']"
SETDB1,chr1,150926143,150926363,0.005299768135144088,-0.2401898767311439,7.6029036239293e-114,-0.2156062419676124,1.4763636187532021e-05,0.4872753060069127,1.9003139141826584,chr1:150898619-150898839,['cg19689029']
HIPK3,chr11,33257111,33258629,0.010378712597990504,-0.05628797565264257,8.509559557855528,-0.22310012519098307,3.893465753643328e-06,-0.4149149152465307,0.0787614785899749,chr11:33278657-33280175,"['cg04704963', 'cg06407663', 'cg22798045']"
SH3BGRL2,chr6,79631144,79631629,0.4481616429281219,-0.17145158106085193,3.8341687054742037e-56,-0.1633977554949937,0.04367704139987052,-0.0005301565441547,1.780705944295373,chr6:80340861-80341346,['cg12249728']
VAMP1,chr12,6470389,6471263,0.023981450811526993,-0.03275121678319745,3236.4974079054527,-0.27602509556303434,7.790104889588199e-11,-0.6929800832166243,0.2054557935690474,chr12:6579555-6580429,"['cg00953066', 'cg16390044', 'cg13857086', 'cg04880762', 'cg00639250']"
FASN,chr17,82097303,82099400,0.005299768135144088,-0.02537160040608915,1072.1134229955292,0.10037507166003419,39.37940001823513,-0.6399625829642203,0.0349158414706618,chr17:80055179-80057276,"['cg20276947', 'cg17462356', 'cg24715260', 'cg18009376']"
TOM1L2,chr17,17971853,17972619,0.029038312907143645,-0.08016356735263651,7893.715967680788,-0.1960346000639428,0.0003837072415752293,-0.5072796802120053,0.1079498805344557,chr17:17875167-17875933,"['cg19003389', 'cg22694526', 'cg04117782', 'cg24904631', 'cg12978198', 'cg08878390']"
PPP1R7,chr2,241149000,241150915,0.030680688969857567,-0.03390910067420433,4391.780212623677,-0.24303441232963918,8.871339179672436e-08,-0.5251213283180588,0.1858063882082619,chr2:242088415-242090330,"['cg09351254', 'cg12075791', 'cg23285209', 'cg24666733', 'cg19127360', 'cg17311725', 'cg18174326', 'cg05684773']"
SCD,chr10,100346425,100347965,0.09053770564204483,-0.10895220070005558,2.0588550914153003e-12,0.0813805105664736,172.89677200956788,1.078327661998482,10.385084645344683,chr10:102106182-102107722,"['cg11311579', 'cg19191454', 'cg07230380']"
ADD3,chr10,110007329,110008597,0.009274594236502154,-0.21737817895319989,2.2521769267638908e-92,-0.16312140564545108,0.045298809456589234,-0.3590650983871834,0.2895955861445788,chr10:111767087-111768355,['cg05098590']
KLHL17,chr1,958933,967274,0.05051341503809208,-0.014790742517671087,833.4346114744583,0.09543488222673395,59.29694970860135,0.0356261085777534,0.2890187788697614,chr1:894313-902654,"['cg16389252', 'cg11132698']"
FARP2,chr2,241355982,241356786,0.005631003643590593,-0.044035965340133765,0.25675493586780734,0.006936076350960963,5792.53870897373,-0.1557391815421281,0.006099336666088,chr2:242295397-242296201,['cg06395280']
SMARCD2,chr17,63842299,63843296,0.038975378160538816,-0.05320993588551065,0.0841432204504813,-0.27525361522757175,9.289220027113405e-11,-0.5035525135582507,0.093438346345809,chr17:61919659-61920656,"['cg23682543', 'cg21254277', 'cg12577610']"
OSBP,chr11,59615214,59615456,0.0016561775422325273,0.05164037744583649,0.008451409853800124,-0.10518420166353681,25.997089131849926,0.6202619837277102,1.8395826705008749,chr11:59382687-59382929,['cg20278936']
ACSF2,chr17,50425695,50426526,0.04272938058959921,-0.17236279480027492,8.849429905334306e-57,0.12557756040882112,3.7055167186895357,0.914258970436263,4.086097289893521,chr17:48503056-48503887,['cg04843775']
LIN54,chr4,83012179,83013217,0.010102683007618418,-0.026286697021968987,2553.2721625778454,0.03777827388885453,2045.7718776350412,-0.0078517007750916,0.7720610177504439,chr4:83933332-83934370,"['cg12814969', 'cg19556948']"
LYL1,chr19,13102636,13103007,0.0033123550844650546,-0.03965747025005016,1.4591886175176085,-0.19389246383542486,0.0005375992955033139,-1.9053864383986636,1.460799002628384,chr19:13213450-13213821,['cg02964396']
GNPTAB,chr12,101830484,101830836,0.057966213978138455,-0.010753199825889542,2597.5744295078384,0.0559663324833839,848.8347036885508,-0.3434736251686269,0.0462405626070762,chr12:102224262-102224614,['cg00136105']
USP15,chr12,62260084,62260896,0.0029811195760185492,0.08167121242731304,8.191539479002804e-11,-0.21651672890579574,1.2588457566685764e-05,-0.1469810156412601,0.5504170605567371,chr12:62653865-62654677,['cg14397459']
TMSB10,chr2,84905214,84905959,0.0003312355084465055,-0.0012027813754146854,506.8650765597985,-0.1123495968811718,13.574983901440996,-0.4712437379871561,0.0102869031818789,chr2:85132338-85133083,"['cg10120112', 'cg05904194', 'cg00954003']"
KCTD16,chr5,144170375,144170769,0.0034779728386883074,0.00020549874428203328,8370.926754170283,-0.019981592177481786,3981.0819529230216,0.010360511605722,0.393215329624538,chr5:143549939-143550333,"['cg11413506', 'cg20396707']"
ADAM17,chr2,9555393,9556477,0.010268300761841669,0.05210101704807179,428.1304599520746,-0.23420771706459326,4.940508595995497e-07,0.3192735140265276,1.91334621890786,chr2:9695522-9696606,"['cg17603321', 'cg01373705', 'cg01118224', 'cg01822537']"
KPNA4,chr3,160564717,160566086,0.0038092083471348128,-0.05726781919281468,0.019716119861700278,-0.17472627868320242,0.009302639605890464,-0.1477721915366221,0.0731555852049438,chr3:160282505-160283874,"['cg21087962', 'cg17414580']"
DTNB,chr2,25673033,25673987,0.024511427625041403,-0.06689367881799875,1.9646238090022545e-06,0.03325433326803462,2466.275416009898,-0.3571805130742885,0.065962249677823,chr2:25895902-25896856,['cg16327227']
ZNF709,chr19,12484310,12485069,0.026664458429943694,-0.32871176250061324,1.8256206540571274e-171,-0.15829602993562936,0.08479368987946917,0.2216122698825905,1.0070699513022512,chr19:12595124-12595883,"['cg19496125', 'cg14813588']"
KCNQ1,chr11,2445017,2445588,0.17373302418019212,-0.12265540229326038,8.043481244827803e-25,-0.28233511122373356,1.808162050093997e-11,0.0659595375208691,4.273608354142977,chr11:2466247-2466818,"['cg05760393', 'cg06533200']"
EIF5A2,chr3,170908042,170909052,0.36038423318979795,-0.33853129128767456,3.5571459161208634e-235,0.037612844347359474,2060.253841059634,0.4050089264832274,4.216237220257179,chr3:170625831-170626841,['cg02728558']
CBY1,chr22,38656049,38657049,0.02716131169261345,0.009210108253650977,8292.342932033895,-0.23859408920981623,2.122652516588581e-07,0.1302301322505689,0.7417526052540233,chr22:39052054-39053054,"['cg04724115', 'cg22201734', 'cg19163496', 'cg22884159']"
PTTG1IP,chr21,44872794,44874829,0.007949652202716132,0.03692832363981627,1318.691317271009,-0.2827472296589021,1.641500973251581e-11,-0.4711634712619008,0.4471330019678798,chr21:46292709-46294744,"['cg15876074', 'cg01419679']"
C3orf18,chr3,50568914,50569541,0.03477972838688308,0.015358632935261133,1228.4251827862047,0.011747642329372834,5097.730299269221,-0.7339687654706957,0.297997818887346,chr3:50606345-50606972,['cg03034192']
PRPF19,chr11,60906125,60906712,0.032129844319311034,-0.06624803351015286,0.19013304548509902,-0.019388733770430253,4057.6146361521205,0.1758623357355241,1.2633566544546375,chr11:60673597-60674184,"['cg25871843', 'cg26375147', 'cg02207312']"
ZNF554,chr19,2819632,2820297,0.00728718118582312,-0.04102521481838343,0.8628259319806597,-0.14735000444914848,0.32870291874606944,-0.0246218068338077,0.6610468805050571,chr19:2819630-2820295,['cg22664697']
BRF1,chr14,105300221,105301659,0.028927901070994813,-0.06663199566897028,0.00021815493955127145,0.09329478130418209,70.42026970848855,0.0438245122377158,0.2621380638742135,chr14:105766558-105767996,"['cg24037673', 'cg04168939', 'cg01801200']"
NRXN3,chr14,79278810,79279716,0.40112620072871813,-0.19601408081896,2.2614716262237896e-74,0.016259976880332042,4472.144936559631,2.03274313645415,40.12563162967986,chr14:79745153-79746059,['cg04324727']
ZNF771,chr16,30407236,30407951,0.0023186485591255384,-0.10874713187886174,4.726940117385683e-21,-0.030904618758791934,2704.6141593603725,-0.1204470534880883,0.2517479138669698,chr16:30418557-30419272,['cg09756132']
MARS2,chr2,197705187,197706224,0.004416473445953407,0.008501810899193883,8080.3334532315885,-0.05838052870046728,743.3833873967693,0.0813427529233167,0.8096289207057356,chr2:198569911-198570948,"['cg27662530', 'cg12004115', 'cg03140418']"
RFC1,chr4,39366028,39366593,0.025008280887711162,-0.10836058129441184,1.5244852109967525e-15,-0.037797732307443835,2044.0729209015578,-0.3523621515278745,0.6010591344947809,chr4:39367648-39368213,"['cg21127189', 'cg01934142']"
BIN3,chr8,22668785,22669244,0.0023186485591255384,-0.0837974871747292,4.072375535873206e-11,-0.2711604143037467,2.3414278873248954e-10,0.1142282330183578,0.5583533696544101,chr8:22526298-22526757,"['cg17571279', 'cg08970457']"
PNPLA8,chr7,108525767,108526633,0.01755548194766479,-0.02510312026458124,561.519907601257,-0.11496013344806398,10.614291182025312,-0.5404730530484508,0.4994301746527618,chr7:108166211-108167077,"['cg12458361', 'cg03150463']"
HSPD1,chr2,197498965,197500681,0.018673401788671745,-0.010100832413365873,4398.52633664186,0.13866871794910718,0.9015703148940157,-0.6785167411438613,0.6520038024196774,chr2:198363689-198365405,"['cg10188592', 'cg23159081', 'cg10884341', 'cg05767788', 'cg12636814', 'cg05654645', 'cg12252443', 'cg07494248']"
BOP1,chr8,144291037,144292277,0.0014353538699348571,-0.031683522453125404,257.89153142837057,0.06484915526799387,511.27601113880064,-0.8219933980476645,1.561834746886869,chr8:145514719-145515959,"['cg25376924', 'cg16196713', 'cg14156931']"
BCL2,chr18,63319388,63321053,0.024558746983390906,-0.05221705209868932,6601.342359583147,0.07886046894074235,206.44186035411192,-0.4960402678261712,0.175915396875436,chr18:60986621-60988286,"['cg14604802', 'cg11255230', 'cg23699933', 'cg27347932', 'cg08554462', 'cg21793948', 'cg07111678']"
ACO1,chr9,32384422,32384913,0.007949652202716132,-0.028180126690808487,64.26137943448934,-0.0499031506311276,1164.8869598710671,-0.7009678017410097,0.7475638755304802,chr9:32384420-32384911,['cg14237843']
CDK10,chr16,89686470,89687276,0.005631003643590593,-0.0514329996557213,0.00933777554240712,0.09768285809640487,49.326591879198546,0.0322831751135517,0.3154302543597026,chr16:89752878-89753684,['cg09419978']
WDR5B,chr3,122415838,122416237,0.015788892569283428,-0.05039631712909507,108.21628046269309,-0.24382064438645704,7.587727792625388e-08,-0.9568680373508048,0.2098353543738572,chr3:122134685-122135084,"['cg04456579', 'cg04332513', 'cg06063394', 'cg03787490', 'cg11336053', 'cg21171373']"
COMMD5,chr8,144852546,144853496,0.011703654631776528,-0.05575636909964798,35.081111512804156,-0.30099606509133414,1.9259276689298634e-13,-0.2360094548578579,0.1260499658496289,chr8:146077931-146078881,"['cg12732805', 'cg13514955', 'cg17474323']"
KIF1C,chr17,4997062,4998503,0.032088439880755215,-0.08984364594963185,2.2788256994863517e-05,-0.17388402639407086,0.010472876478326069,0.6322633886647997,3.0671043966871103,chr17:4900357-4901798,"['cg21952723', 'cg26182097', 'cg20941843', 'cg08001603', 'cg21557914', 'cg12100506', 'cg11264817', 'cg08111106']"
MOCOS,chr18,36186428,36188182,0.243126863199735,-0.3145054890200319,5.942028638586105e-201,0.0063353148695383535,5880.769779489029,0.7896725546626902,18.537791841459647,chr18:33766391-33768145,['cg18559136']
MTIF3,chr13,27450028,27451141,0.016727393176548526,-0.10023473713454874,2460.3343798668393,-0.3102529293257094,1.7835919383538198e-14,-0.1821439321351941,0.2833045067771094,chr13:28024165-28025278,"['cg06051243', 'cg03009080', 'cg00731404', 'cg11342910', 'cg27323780', 'cg18890751', 'cg15539190', 'cg21136136']"
RSBN1,chr1,113811751,113812678,0.01482278900298112,-0.13424845891571846,1.747659674170782e-09,-0.13441943797596959,1.446769499841345,-0.6572847376578266,0.4261393088299944,chr1:114354373-114355300,"['cg19383656', 'cg22695389', 'cg00584416', 'cg23203884']"
CDC123,chr10,12195833,12196378,0.007750910897648228,-0.018907808648302472,8148.0700903197285,-0.31832263007975437,2.0897880037968573e-15,-0.4948297685789693,0.134646089137461,chr10:12237832-12238377,"['cg23705032', 'cg24589691', 'cg22879105', 'cg18634342', 'cg17586365']"
PSMB9,chr6,32853072,32854593,0.017103797163419556,-0.0015601713064053212,7696.539021199898,-0.17762096513225345,0.006164074876118053,-0.5170861786516325,0.0019852684924644,chr6:32820849-32822370,"['cg20194454', 'cg16494397', 'cg27652200', 'cg23806084', 'cg23922920', 'cg25524784', 'cg05826626', 'cg03299066', 'cg11012835', 'cg00704844', 'cg25110530']"
DEPDC7,chr11,33015660,33016371,0.3269294468367009,-0.19239023844371217,1.5817559396369794e-71,-0.10211323464559582,33.95636265353602,1.17058786496921,12.33655286735932,chr11:33037206-33037917,['cg07491796']
TESC,chr12,117098485,117099616,0.026664458429943687,-0.2067111908071965,1.0111549281914584e-80,0.06062369224741983,654.9372011639714,-0.0535664018728873,0.0198917676163558,chr12:117536290-117537421,"['cg22374901', 'cg03848697']"
MRPL9,chr1,151762969,151763617,0.044551175886054985,-0.0801023464418356,2033.8634591471557,-0.001423719296846919,6609.470473642266,-0.1261876090604687,0.7652615392491996,chr1:151735445-151736093,"['cg01717973', 'cg23864823']"
EHBP1,chr2,62705460,62706218,0.0273269294468367,-0.09045838203153642,6.767256703481032e-08,0.019438545294426457,4051.1586723589858,0.1309956354193733,0.9356620748117696,chr2:62932595-62933353,"['cg14101501', 'cg13810628']"
B9D1,chr17,19362090,19363131,0.007552169592580324,-0.07536782366717962,0.052169779025710024,-0.008744219443714415,5528.740926594658,0.5825405288343752,5.400429700451561,chr17:19265403-19266444,"['cg08284801', 'cg21189099', 'cg23928525', 'cg03602528', 'cg11011774']"
STK25,chr2,241507602,241509143,0.021530308049022853,-0.03962448993179651,209.90876365387726,0.039304484938968966,1915.3646761061998,0.2509715113900188,6.334057490636728,chr2:242447017-242448558,"['cg02344857', 'cg10944116']"
SLC30A6,chr2,32165608,32165879,0.02169592580324611,0.09700145746489333,2.826500668363377e-12,-0.2824538706086354,1.7585007651433478e-11,-1.1992053855171083,1.1572279921787312,chr2:32390677-32390948,"['cg04270736', 'cg04522455']"
PMVK,chr1,154936486,154937455,0.02368333885392514,-0.012279670585213434,4595.49212125208,-0.12033462778785795,6.296013847521923,-0.4756436245583954,0.1866531078339103,chr1:154908962-154909931,"['cg04361527', 'cg22398461']"
STAM,chr10,17644098,17644336,0.014243126863199736,-0.025692368240719417,157.4700158497094,-0.029967251952597026,2803.440950429843,-1.2714738336570797,0.3102479538656291,chr10:17686097-17686335,"['cg23138461', 'cg13612989']"
RANBP2,chr2,108719312,108720214,0.03395163961576681,-0.05959785785821714,14.633199612406058,0.0588876277149873,722.6063301273111,-0.2684776235824044,0.0417838124583572,chr2:109335768-109336670,"['cg12311930', 'cg07851008']"
DFFA,chr1,10472120,10472743,0.02716131169261345,-0.0934847402649072,1.0083474222592545e-13,-0.11534954076224715,10.227435077381484,0.1567289328256994,1.3249940447218398,chr1:10532177-10532800,"['cg22728639', 'cg17075937', 'cg18149508']"
EIF2AK1,chr7,6058818,6059351,0.009605829744948658,0.007911370792996954,12.498600381517246,-0.07359060483590701,294.9301672315565,-0.4805067090477074,0.3699673509947991,chr7:6098449-6098982,"['cg12449483', 'cg25678015']"
ZNF302,chr19,34677240,34678074,0.027602959037208788,-0.3011479275412416,1.1446495118459e-166,-0.21454181877923253,1.7771749068260026e-05,-0.4754904237633836,1.0782567386269142,chr19:35168145-35168979,"['cg02991799', 'cg08336861', 'cg10181615']"
GSS,chr20,34955279,34956043,0.022192779065915866,-0.04976864966478285,0.02363341805395509,0.07797271476825851,219.52014174051035,-0.2808983773950224,0.0434669627280043,chr20:33543082-33543846,"['cg25239251', 'cg00890148']"
ZNF843,chr16,31442016,31442299,0.07618416694269625,-0.07146446182422508,1.0658795900848547e-07,-0.05501856918677151,893.2838244361433,0.2255342157442762,13.02676192138763,chr16:31453337-31453620,['cg04468971']
CYP7B1,chr8,64798433,64799165,0.42166280225240144,-0.4103494965277281,0.0,0.010983704120572663,5206.395043476087,1.0262217745030944,9.099154653626156,chr8:65710990-65711722,['cg22287624']
