,Beta
cg11929629,0.021167706307987855
cg14430007,0.024491257999929007
cg04488215,0.025285391254398912
cg24676486,0.01986240424580767
cg26890727,0.028361253905743986
cg08210228,0.035113135138566696
cg17974780,0.022003957454905656
cg09666654,0.02286912907468279
cg24098013,0.035078886853071874
cg02858053,0.016595356820163366
cg15637465,0.026956223195614994
cg20201954,0.03228619430748925
cg07886691,0.01456072122550608
cg14665716,0.03550788339763177
cg10180764,0.01879334557431215
cg01077350,0.013662193853815507
cg22244076,0.016044026962581424
cg27312359,0.023785543081576738
cg24491766,0.016045604131916958
cg04244215,0.027679836193680276
cg03149699,0.021853017569462355
cg05930370,0.01823592299127502
cg05908077,0.024964746231281098
cg22952678,0.022060033447626456
cg17422836,0.022427971580331014
cg18136423,0.020319433458808857
cg21282883,0.02548144045966622
cg17849194,0.016448813961856427
cg17452277,0.019744448139562262
cg23674469,0.02798726062158602
cg07279281,0.022019338063597453
cg24272902,0.02651244065505942
cg11520665,0.022690792408379023
cg23349402,0.025404081244078277
cg14542207,0.02193951432861321
cg19738576,0.03890059874174033
cg27250139,0.020571505560726743
cg02766594,0.03228168368480649
cg15966876,0.02432024011824309
cg13762060,0.03350960309524875
cg15646900,0.017893009288756326
cg15015034,0.02188510167876589
cg18750407,0.026196629438822422
cg07608621,0.022393524423811824
cg00025647,0.034583207832489936
cg07960787,0.01854402089808572
cg13391363,0.014094528703668938
cg00926162,0.023221664589445322
cg19028357,0.025637620374252833
cg19556438,0.023893877146471815
cg06815153,0.027347453501308783
cg25237056,0.02514069339521643
cg20810398,0.014160794503445463
cg04614380,0.01563479182079391
cg08332492,0.01805428499572618
cg23593537,0.03220199326546631
cg14430979,0.018840517544074443
cg16427096,0.017950676947257948
cg06103642,0.03208768638186698
cg19706449,0.023143163544613262
cg19529696,0.017244570556632983
cg01822242,0.024366702222220336
cg06270802,0.020381382972130085
cg10960632,0.02576904052538274
cg12345696,0.020106460326902095
cg04475298,0.023078206764231272
cg26198463,0.019417912358873867
cg05264320,0.02478296739905348
cg23615779,0.015509105572212165
cg11740166,0.02677746726085838
cg09399047,0.02981278251946204
cg15778365,0.026351240485249547
cg01338599,0.031161500279848483
cg22478591,0.02226771236063253
cg15363270,0.025242466080785928
cg25706390,0.02679035930852064
cg03787490,0.024318323985808906
cg20129994,0.02931530728489207
cg21039822,0.023210458075494635
cg17929492,0.017409977044632957
cg04751069,0.02312499796065775
cg24626079,0.01924155051506743
cg07177755,0.02222410617922346
cg24663984,0.016881559825757852
cg24464813,0.031981473702788844
cg07868715,0.02680240548566358
cg16040504,0.025833797770522894
cg07857142,0.020983855217927574
cg14103143,0.01956472691557062
cg11981744,0.023987802382569725
cg05780074,0.021030263162688072
cg07232648,0.03441619355043282
cg21055707,0.028103825243746175
cg04221886,0.023798922692599266
cg10322744,0.021458236125002358
cg26433140,0.026874086145771848
cg14667033,0.03120602227261379
cg05696801,0.013720893825575219
cg22194948,0.033249163459707
cg21872543,0.02897330885376899
cg01063965,0.022543287130077617
cg17989428,0.019189451193539344
cg08563994,0.018187229772701444
cg14662119,0.014018414679453079
cg18242030,0.029976566464425484
cg05727155,0.022749546955715964
cg17437181,0.01742133115041418
cg01394089,0.024589381410395843
cg20830531,0.02674946027314083
cg18880005,0.028766235244771985
cg03965340,0.0208800838133153
cg25721291,0.019953435067620564
cg12990392,0.02162743105816037
cg15891716,0.02708158865094443
cg12508009,0.0182656289694719
cg04852413,0.033292911067934625
cg03860859,0.016763081157470803
cg17278655,0.026014309045901164
cg14162927,0.012666253194663576
cg02996413,0.02536195165627489
cg17107459,0.0181438810392043
cg04358246,0.02456531332129116
cg23896253,0.018857733683239595
cg09448654,0.01720092259868372
cg01506891,0.01568801115297421
cg19082003,0.027055513084943413
cg01617425,0.022874557491702224
cg19644445,0.020481579519324562
cg14240733,0.022886170111902714
cg22762615,0.01871683042691267
cg27018587,0.034171026653858655
cg06896906,0.013043296302918957
cg11882307,0.0214676848958619
cg19321739,0.013872465115279743
cg13628185,0.03066632393951903
cg24693287,0.022573495790475462
cg14551207,0.019144796712048457
cg10661724,0.02047207809596984
cg17278573,0.017846915359846626
cg21037378,0.01412686434588382
cg07441964,0.021311411535277002
cg21441505,0.023652364692923505
cg11789639,0.018073171299001
cg09610071,0.018299106829768066
cg06822952,0.02175977115414861
cg12644588,0.025827389023199917
cg00265578,0.013684563431874743
cg25886944,0.015842784940214943
cg08290421,0.019401817012966022
cg16354027,0.020515449480406872
cg02159586,0.026111610340655733
cg21709909,0.025082971104595397
cg16268051,0.019432752389870883
cg11129796,0.026420671894614677
cg27182413,0.020123294249636325
cg10513253,0.02406540331727581
cg13809693,0.018118783509549718
cg17641857,0.02047854743173988
cg26917625,0.025835581452745844
cg20925841,0.03383380448489253
cg08227698,0.02475397306016939
cg13029706,0.02291790588177078
cg02357725,0.021614978250049054
cg18730422,0.018655426131660668
cg12048536,0.031673620758495016
cg05272277,0.024389129255830443
cg26739280,0.015598710671678328
cg25791973,0.018655362362860906
cg24038180,0.018626806773612017
cg26380756,0.01559503921288514
cg15720765,0.027429666064657993
cg08912051,0.013796278440860114
cg19870698,0.03160462130798414
cg02086523,0.019950278952850335
cg07959491,0.017714890650432816
cg10801419,0.022052206846684803
cg01931797,0.014961558758538314
cg01138981,0.027709232708355458
cg09219343,0.024760797893218202
cg06035369,0.018196880716878673
cg00573880,0.018573486994050536
cg24225147,0.021536636813663607
cg12403546,0.020304199598521137
cg15732812,0.014237282935697489
cg20703290,0.0218546699065838
cg16327227,0.027581964709518833
cg18976765,0.026050486454209307
cg03670164,0.025962851275163
cg23055396,0.03173075796592874
cg20363309,0.011204366994445217
cg17467750,0.025619725778695212
cg22194865,0.02335606479685571
cg06632829,0.029051331533988745
cg06894032,0.02313138443627204
cg26268621,0.01783466153333955
cg14900471,0.019807272748313214
cg25896967,0.022093188508372597
cg09809242,0.028462867338181104
cg25075147,0.0186902785212502
cg03848555,0.011570084966438268
cg25415650,0.028022128922109698
cg16423461,0.019406423004349648
cg10544039,0.020358041191415634
cg18176689,0.024546985961063004
cg17937683,0.028387490583988477
cg14554170,0.019872219935184152
cg18296405,0.026180696777939286
cg02491759,0.01703668778962006
cg21784498,0.012846765933514564
cg11227237,0.0253068239735651
cg14017435,0.01534319152639876
cg13418419,0.02312244513961935
cg26240185,0.01868108818148578
cg27167184,0.022534445024331596
cg09953959,0.014867374482065597
cg15062795,0.021695861829901027
cg21331473,0.02803469312583519
cg06782692,0.027487526581785042
cg04213121,0.024474634347281584
cg00358660,0.025310434373671937
cg02995271,0.0211238914393598
cg01297191,0.017116194079289573
cg26763284,0.029993122805975006
cg05195756,0.02374144069942465
cg11182381,0.026019633330542656
cg14082963,0.01671359571263454
cg19647058,0.02158409742681352
cg01858229,0.02163695917067144
cg14200826,0.027999675973601132
cg01305328,0.027331709605214062
cg17097782,0.0274273485853852
cg06008617,0.025316089751727278
cg20807701,0.027432867421165814
cg02547025,0.014600586875456437
cg08799692,0.03157730867564169
cg03710140,0.028126603226404267
cg08589960,0.026310574462361753
cg22922289,0.0261502544309617
cg15434569,0.022644709627179956
cg23517469,0.02720351082752095
cg03867475,0.02000033696840877
cg17603857,0.02302747505693971
cg14728276,0.027886335691573037
cg10183714,0.01745204280586246
cg05674811,0.029141387755095283
cg27150010,0.014897723902932786
cg19851179,0.025114782362391255
cg07654712,0.028449879295283895
cg23163279,0.03405263695648531
cg25622366,0.021108125183898388
cg05385119,0.026217416654110332
cg13553473,0.019225008015962816
cg25168288,0.016666154604588753
cg26670100,0.016500279654330343
cg14375779,0.03584505385403242
cg01122187,0.018668527028112898
cg13984393,0.013653248699860057
cg25308427,0.022623173231071433
cg16922058,0.01937027191613309
cg18221467,0.02504831787713235
cg04604276,0.01674324765962573
cg13916740,0.019489672111263415
cg05914712,0.015749572977496545
cg14382318,0.015756094586039982
cg10835914,0.021048465307318076
cg13097319,0.027493159622505415
cg14307443,0.03302460224970974
cg05886952,0.027441366764819022
cg16400971,0.02573940410405837
cg04086019,0.027599331273308554
cg19038968,0.019699952479937666
cg12732814,0.02681892401933536
cg06888550,0.025345857668011208
cg01541629,0.025357983066813933
cg25751588,0.026750562233972444
cg11938491,0.01480685708966687
cg22280940,0.027361485546836765
cg20359237,0.01603368224726684
cg13111374,0.02442632100385708
cg21251197,0.02582559966540362
cg13333335,0.029802355319272552
cg16506703,0.013485865864742564
cg21159241,0.02743733164817744
cg16600927,0.019670589524856535
cg09705885,0.015682097178401133
cg11794881,0.018733392526987254
cg01682615,0.02107817146409326
cg09672082,0.022111447442055874
cg17745088,0.02500594058398047
cg05699592,0.025907397302641036
cg26578400,0.02477549796487753
cg04021962,0.026813106495809133
cg16742925,0.025490554382980778
cg19629710,0.02489435060533945
cg01814945,0.01904841437499439
cg03216853,0.021067197658219492
cg11971478,0.016390402852663504
cg27654482,0.014001066257242846
cg09728607,0.019134029419785484
cg05935360,0.0116658276533027
cg22725986,0.02290157471659636
cg15773379,0.028940790707268543
cg18202577,0.023318248232723684
cg06440553,0.0343119396714423
cg26802289,0.017908194808515274
cg18275445,0.02111923929781961
cg19208700,0.019979655240602478
cg16108253,0.025644257894724437
cg25660188,0.025622315368544493
cg05569109,0.021952426527601602
cg24511731,0.020581765321651315
cg17955575,0.030295776439618574
cg27457698,0.01873352384713305
cg25127850,0.029891621824186334
cg01383546,0.021041293837391853
cg12424509,0.016407589504848698
cg14434187,0.018473986209791494
cg24177093,0.02626215404434169
cg17715262,0.022264706198476317
cg14929757,0.023056519615302726
cg09696411,0.01398509065851126
cg00419040,0.01528763209807094
cg16132520,0.023958750184335353
cg26556918,0.026309157418810753
cg09826221,0.02264159816058926
cg14161438,0.02869392263140455
cg13950948,0.018565447030809704
cg08584628,0.01905970522357158
cg22910715,0.016403125662416272
cg10836401,0.022377325848348475
cg14510464,0.021352585154923196
cg18971873,0.023112630193360094
cg05786725,0.030154702779391352
cg08089541,0.0248556302112178
cg15665968,0.011508009165915831
cg04250489,0.02168618900176149
cg20964285,0.014344705574683762
cg24779751,0.02584569355552082
cg02626977,0.030101902888536813
cg21873261,0.018256876412730206
cg13385156,0.02808748073497575
cg06720424,0.01941068002947825
cg14966496,0.02145019263789005
cg00390769,0.018875827324001598
cg09761352,0.02447693570139815
cg08812242,0.030318445210305068
cg10667386,0.03289320616871604
cg11337261,0.015562995910897963
cg20481909,0.016582262507356272
cg18134393,0.02502634673193902
cg26146971,0.02108011535709421
cg23732384,0.013019752580101358
cg26585845,0.020639833579435808
cg02383130,0.021279705636953524
cg26959990,0.013955764684054978
cg21985352,0.030002974265645566
cg09445448,0.026019256552990644
cg12888039,0.021757440990502714
cg22069342,0.01691772515766249
cg01498883,0.018721824138804233
cg26633120,0.0206882035504009
cg21475255,0.024264090386965472
cg02257533,0.027584483410415705
cg17978996,0.014810787503178912
cg08771429,0.03156075657081242
cg25573740,0.01720840452108606
cg02464563,0.015836549829174974
cg21026553,0.025481169239355592
cg25580306,0.01425248028220178
cg19922757,0.018228709362233884
cg25382848,0.02460805263644246
cg11804334,0.014571675297234549
cg10328157,0.029839832595487708
cg25283846,0.0162107798707156
cg25741646,0.033595530529925664
cg04458510,0.028849158288955883
cg11239111,0.018569553628408987
cg18741962,0.020469283686739923
cg16090273,0.018488552523130256
cg05567709,0.019499734258166694
cg14765649,0.024954638340409594
cg06119628,0.033729808006721734
cg09823095,0.03388376245472235
cg21315021,0.023704566818238446
cg06967118,0.028203138169869444
cg11653071,0.018864752453525344
cg27151980,0.0175586002081458
cg19791003,0.030686537490736146
cg07855083,0.02682172926630173
cg05769344,0.018837699778892394
cg16813892,0.013693654277007776
cg08227385,0.022224921194562257
cg25433490,0.01865541151508944
cg17955420,0.021639250455299512
cg02524954,0.031111722755013057
cg13808399,0.024415756775594565
cg25446676,0.02809217832237802
cg00631230,0.024417419182654145
cg06802365,0.02108508740676801
cg17940673,0.0211070091596414
cg03059174,0.02742508859541376
cg24327803,0.02804194889809309
cg13677369,0.022864025006931125
cg23849078,0.01953848623392843
cg15409746,0.028698949054505502
cg11315179,0.02043613612120122
cg03441257,0.027744990475993624
cg14115324,0.021616873020212934
cg05031240,0.02254740912198992
cg26251069,0.01650608412122763
cg02623684,0.03671892103995113
cg25669900,0.016251442265923163
cg24774340,0.03046826733398868
cg04320405,0.013147610670320324
cg08892705,0.021018807276241027
cg22037077,0.0327892523938493
cg13773209,0.022558521716708368
cg00912467,0.024018773421171195
cg00510604,0.02598784074085064
cg23273911,0.029176794012406925
cg13614468,0.03181910809146212
cg03737999,0.025120312268993562
cg08036850,0.01916661110688421
cg19362124,0.02338020063654923
cg26019096,0.018197312943019177
cg16850511,0.02503531106671846
cg16666560,0.020573040370952343
cg25444344,0.019864821239742196
cg03278146,0.025180401818499357
cg22377939,0.01880874653482881
cg20205542,0.03411013313936427
cg09345954,0.02212644486541867
cg10485472,0.02105235558237627
cg10507275,0.021858462854163947
cg24669129,0.014116159924418056
cg08847038,0.026981159108100474
cg19652678,0.019636686089240997
cg17109273,0.02992238622042685
cg17135325,0.023340276830785656
cg00985104,0.024537159134395907
cg02566518,0.02502827358225362
cg06963648,0.0331780220710265
cg10409799,0.02818489413832408
cg07248310,0.029316821359987127
cg26151531,0.012320513785782012
cg27056119,0.03582634394640687
cg09698655,0.028719741711446492
cg26538590,0.031305523234586734
cg17789012,0.02391338344477565
cg09791812,0.026358196205611473
cg14474898,0.026213414345978465
cg25355076,0.01880921893512403
cg25994146,0.02002028954055354
cg05985134,0.023262561392702878
cg05031854,0.02450522051754229
cg23563438,0.025037502951426347
cg26981251,0.013588852066708956
cg13174850,0.016312304297141922
cg20571430,0.023525551650414638
cg13700448,0.022144300148291055
cg20166714,0.032515353532811986
cg00605038,0.01979176368960692
cg05360176,0.013299098508036528
cg16316141,0.01572647206695427
cg00049718,0.024507945348808697
cg15538669,0.030324685680297284
cg14064455,0.03234500635053992
cg24638326,0.021533194454326002
cg08914916,0.027132637449674667
cg19724680,0.0239979365372572
cg08635242,0.021586579201041373
cg01965533,0.026558608578331273
cg04271103,0.027048512039558693
cg01307092,0.015150085018061718
cg03235083,0.011154365829525293
cg12632573,0.029573633128688114
cg08418750,0.015524309959252627
cg01007029,0.012456104539514318
cg27534696,0.016706597824301672
cg15042995,0.01786780855356225
cg06543526,0.027758606693062925
cg19440670,0.022590465327740863
cg03720581,0.028562580715544426
cg06236312,0.020870253396889665
cg27468926,0.017780911673653
cg16164079,0.015457743495258998
cg14915263,0.01799070487826409
cg17727492,0.03053954921106616
cg21745110,0.02825773013046208
cg08274369,0.015388526180302151
cg10644772,0.022390396014731064
cg14518868,0.02900452596353966
